metric,mean,std,min,max,median,q25,q75,cv_percent,ci_95_lower,ci_95_upper,n
Test Macro F1,0.7796971378385493,0.007333227424867981,0.7663365694307455,0.7992058256405192,0.7785194069033788,0.774734463895101,0.7831376963472061,0.9405225527949111,0.7769120542544833,0.7824822214226154,30
Test Accuracy,0.7805915422858435,0.0071778863449626275,0.767983789260385,0.7987866531850354,0.7795753286147624,0.7760103124344908,0.7839273677114931,0.9195444680252722,0.7778654556299388,0.7833176289417482,30
Best Val Macro F1,0.7833921084869433,0.009724445174459941,0.7621310627553004,0.8117081076081732,0.7839780557908516,0.7780715954831271,0.7874299557316546,1.2413253936450672,0.7796988652462257,0.7870853517276609,30
Train/Val Gap,0.12376360049160853,0.023072479722870073,0.06936644353009935,0.17141228632338013,0.12642780463518427,0.10767810820546891,0.14125925810008205,18.642379206182227,0.11500091241487555,0.13252628856834153,30
Training Time (min),24.717633803155692,21.855833654449242,16.359608217080435,91.3351208170255,17.53747032880783,17.269458041588464,17.7671136200428,88.42203031448308,16.417015262311722,33.01825234399966,30
