seed,source_file,test_macro_f1,test_accuracy,test_loss,best_val_macro_f1,best_val_accuracy,best_val_loss,final_val_macro_f1,final_val_accuracy,final_val_loss,train_val_gap,overfitting_detected,total_epochs,best_epoch,early_stopped,training_time_min,train_size,val_size,test_size
112,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch2_rerun/experiments/seed_112_results.json,0.7651499526277189,0.7688036345280161,0.6921173675406364,0.7833078092567678,0.7850988342625443,0.7109785483729455,0.7833078092567678,0.7850988342625443,0.7109785483729455,0.1744504076440042,False,20,20,False,93.54810880025228,9261,1984,1985
115,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch2_rerun/experiments/seed_115_results.json,0.7737812045132342,0.7759231158320687,0.6949743916911464,0.7906934113140622,0.7953511874684184,0.6833497492536422,0.7906934113140622,0.7953511874684184,0.6833497492536422,0.21061837854316445,False,20,19,False,17.16466006835302,9261,1984,1985
120,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch2_rerun/experiments/seed_120_results.json,0.7719651795752132,0.7753659767794043,0.7107793799331111,0.7828902242188207,0.7833587011669203,0.7024601750796841,0.7817481123424805,0.7823439878234398,0.7024601750796841,0.17871393575035233,False,20,18,False,17.23891228834788,9261,1984,1985
126,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch2_rerun/experiments/seed_126_results.json,0.7808535243996678,0.782103134479272,0.7007397240208041,0.7772492324528993,0.7793522267206477,0.7203797202917838,0.7772492324528993,0.7793522267206477,0.7203797202917838,0.16875363820491185,False,20,20,False,17.292267696062723,9261,1984,1985
141,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch2_rerun/experiments/seed_141_results.json,0.7765407453388248,0.778899545683998,0.7113381124311878,0.7678083593386484,0.7710233029381965,0.7081379640486932,0.7673066061276812,0.770516717325228,0.7081379640486932,0.17605816538225583,False,20,18,False,16.78453094959259,9261,1984,1985
215,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch2_rerun/experiments/seed_215_results.json,0.778385449121285,0.7800201816347124,0.7207749168719014,0.7805298870831748,0.7831142568250758,0.7048990327504373,0.7805298870831748,0.7831142568250758,0.7048990327504373,0.19772070356379512,False,20,20,False,17.091562430063885,9261,1984,1985
217,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch2_rerun/experiments/seed_217_results.json,0.7724925210057124,0.7758707723372035,0.7131128099656874,0.7951486326726765,0.7967644084934277,0.6922913631123881,0.7951486326726765,0.7967644084934277,0.6922913631123881,0.2051443917345609,False,20,19,False,17.39506834745407,9261,1984,1985
259,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch2_rerun/experiments/seed_259_results.json,0.7763784650146263,0.7794638340920587,0.724838325573552,0.7912708392421829,0.7926150733434497,0.6803869230131949,0.7912708392421829,0.7926150733434497,0.6803869230131949,0.20481900624138316,False,20,20,False,17.241656772295634,9261,1984,1985
280,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch2_rerun/experiments/seed_280_results.json,0.7820992472697453,0.7841253791708797,0.7014531002890679,0.7661983261047015,0.7687246963562753,0.706068913302114,0.7653163242070296,0.7677125506072875,0.706068913302114,0.1816110502800008,False,20,16,False,16.951737984021506,9261,1984,1985
288,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch2_rerun/experiments/seed_288_results.json,0.7778363523031339,0.7790110998990918,0.7061919416150739,0.7838061512842602,0.7857142857142857,0.692920143565824,0.782831152012824,0.7847011144883486,0.692920143565824,0.21027132307914953,False,20,19,False,17.396931270758312,9261,1984,1985
