metric,mean,std,min,max,median,q25,q75,cv_percent,ci_95_lower,ci_95_upper,n
Test Macro F1,0.8089210262498655,0.0052695596369209926,0.8007174239927244,0.816284517397448,0.8083264164435912,0.806815406980034,0.8124613664355305,0.651430667014618,0.8016057047196269,0.8162363477801041,5
Test Accuracy,80.9471032745592,0.5613456232618295,80.05037783375315,81.7632241813602,80.95717884130983,80.75566750629723,81.20906801007557,0.6934721571911447,80.16783062054444,81.72637592857396,5
Best Val Macro F1,0.8106134915770106,0.006774724877712811,0.8012574237801466,0.8184085402332558,0.8135179177351831,0.8039481399656555,0.8159354361708117,0.8357527907082943,0.8012086657141169,0.8200183174399043,5
Train/Val Gap,0.05205320967483573,0.006442967075654851,0.04419495680009966,0.062274141362697266,0.05079703566030869,0.04707562730992598,0.055924287241147064,12.37765570250627,0.04310893747475949,0.060997481874911975,5
Training Time (min),28.56618495543798,28.308189644157963,14.104202683766683,85.18148432970047,14.538832592964173,14.39053137699763,14.615873793760935,99.09685065862845,-10.731882331828718,67.86425224270468,5
