seed,setting,mean_confidence,accuracy,n_samples,confidence_drop_vs_full
48,full,0.9036964255974343,0.8380423814328961,1982,0.0
48,remove_text,0.2681197818334841,0.08022199798183653,1982,0.6355766437639503
48,remove_image,0.4048939321103659,0.07921291624621594,1982,0.49880249348706845
