merge_key,style,blip_itm_score
dataset/gal/gal_798.jpg,gal,0.8138356
dataset/gal/gal_946.png,gal,0.99479216
dataset/feminine/feminine_449.jpg,feminine,0.99993145
dataset/fairy/fairy_693.jpg,fairy,0.7565977
dataset/girlish/girlish_282.jpg,girlish,0.9816103
dataset/rock/rock_462.jpg,rock,0.9997657
dataset/street/street_236.jpg,street,0.9400991
dataset/fairy/fairy_274.jpg,fairy,0.9606251
dataset/gal/gal_520.jpg,gal,0.4695125
dataset/street/street_173.jpg,street,0.6512219
dataset/rock/rock_272.jpg,rock,0.9884878
dataset/mode/mode_745.jpg,mode,0.9429655
dataset/conservative/conservative_10.jpg,conservative,0.9997689
dataset/conservative/conservative_723.jpg,conservative,0.97859246
dataset/ethnic/ethnic_513.jpg,ethnic,0.99885225
dataset/fairy/fairy_903.jpeg,fairy,0.9969381
dataset/fairy/fairy_578.jpg,fairy,0.9894769
dataset/kireime-casual/kireime-casual_864.jpg,kireime-casual,0.99980944
dataset/kireime-casual/kireime-casual_989.jpg,kireime-casual,0.9893198
dataset/dressy/dressy_589.jpg,dressy,0.956258
dataset/dressy/dressy_811.jpg,dressy,0.8794399
dataset/mode/mode_812.jpg,mode,0.91348195
dataset/street/street_268.jpg,street,0.98534214
dataset/lolita/lolita_911.jpg,lolita,0.99886876
dataset/dressy/dressy_91.jpg,dressy,0.9981358
dataset/dressy/dressy_454.jpg,dressy,0.92972827
dataset/mode/mode_929.jpg,mode,0.96803063
dataset/lolita/lolita_147.jpg,lolita,0.99145424
dataset/natural/natural_271.jpg,natural,0.9732708
dataset/girlish/girlish_495.jpg,girlish,0.42067456
dataset/mode/mode_125.jpg,mode,0.8663135
dataset/street/street_711.jpg,street,0.9391991
dataset/ethnic/ethnic_9.jpg,ethnic,0.37680927
dataset/girlish/girlish_29.jpg,girlish,0.9060099
dataset/ethnic/ethnic_710.jpg,ethnic,0.65502876
dataset/mode/mode_888.jpg,mode,0.9582151
dataset/street/street_77.jpg,street,0.9990983
dataset/rock/rock_246.jpg,rock,0.99689084
dataset/girlish/girlish_1006.jpg,girlish,0.9782124
dataset/gal/gal_45.jpg,gal,0.33241868
dataset/conservative/conservative_380.jpg,conservative,0.9412125
dataset/ethnic/ethnic_106.jpg,ethnic,0.76351446
dataset/natural/natural_499.jpg,natural,0.9988391
dataset/kireime-casual/kireime-casual_740.jpg,kireime-casual,0.9995511
dataset/mode/mode_918.jpg,mode,0.028170435
dataset/conservative/conservative_345.png,conservative,0.99981505
dataset/lolita/lolita_674.jpg,lolita,0.99216616
dataset/ethnic/ethnic_612.jpg,ethnic,0.58261865
dataset/feminine/feminine_71.jpg,feminine,0.94965667
dataset/natural/natural_68.jpg,natural,0.973705
dataset/retro/retro_589.jpg,retro,0.99961674
dataset/fairy/fairy_49.jpg,fairy,0.9203846
dataset/fairy/fairy_61.jpg,fairy,0.9993074
dataset/gal/gal_348.jpg,gal,0.98813754
dataset/lolita/lolita_1022.jpg,lolita,0.99907
dataset/conservative/conservative_807.jpg,conservative,0.9985727
dataset/lolita/lolita_797.jpg,lolita,0.98784536
dataset/girlish/girlish_857.jpg,girlish,0.999343
dataset/mode/mode_668.jpg,mode,0.99937916
dataset/rock/rock_363.jpg,rock,0.7270564
dataset/retro/retro_586.jpg,retro,0.97062767
dataset/lolita/lolita_256.jpg,lolita,0.99593973
dataset/ethnic/ethnic_5.jpg,ethnic,0.9998759
dataset/ethnic/ethnic_474.jpg,ethnic,0.9921497
dataset/natural/natural_379.jpg,natural,0.9989604
dataset/dressy/dressy_650.jpg,dressy,0.98607475
dataset/retro/retro_19.jpg,retro,0.9996917
dataset/gal/gal_435.jpg,gal,0.97860855
dataset/gal/gal_336.jpg,gal,0.95157033
dataset/lolita/lolita_512.jpg,lolita,0.9999145
dataset/mode/mode_902.jpg,mode,0.98991126
dataset/retro/retro_85.jpg,retro,0.99733955
dataset/retro/retro_470.jpg,retro,0.9985268
dataset/lolita/lolita_869.jpg,lolita,0.63922447
dataset/girlish/girlish_105.jpg,girlish,0.93027645
dataset/ethnic/ethnic_14.jpg,ethnic,0.016516801
dataset/conservative/conservative_743.png,conservative,0.99755824
dataset/ethnic/ethnic_705.jpg,ethnic,0.99759126
dataset/retro/retro_460.jpg,retro,0.9998374
dataset/feminine/feminine_634.jpg,feminine,0.98970884
dataset/rock/rock_86.jpg,rock,0.99627846
dataset/kireime-casual/kireime-casual_892.jpg,kireime-casual,0.99774146
dataset/retro/retro_604.jpg,retro,0.99729425
dataset/conservative/conservative_552.jpg,conservative,0.9984819
dataset/retro/retro_798.jpg,retro,0.9997733
dataset/fairy/fairy_449.jpg,fairy,0.34242237
dataset/ethnic/ethnic_379.jpg,ethnic,0.9971167
dataset/retro/retro_152.jpg,retro,0.9959247
dataset/mode/mode_672.jpg,mode,0.9466462
dataset/mode/mode_280.jpg,mode,0.99978024
dataset/girlish/girlish_144.jpg,girlish,0.9967347
dataset/retro/retro_225.jpg,retro,0.9974867
dataset/dressy/dressy_893.jpg,dressy,0.9934058
dataset/dressy/dressy_403.jpg,dressy,0.9979527
dataset/kireime-casual/kireime-casual_343.jpg,kireime-casual,0.95778984
dataset/lolita/lolita_146.jpg,lolita,0.9946057
dataset/natural/natural_206.jpg,natural,0.8043784
dataset/ethnic/ethnic_220.jpg,ethnic,0.99899644
dataset/fairy/fairy_56.jpg,fairy,0.8316321
dataset/kireime-casual/kireime-casual_256.jpg,kireime-casual,0.8966315
dataset/street/street_930.jpg,street,0.98374546
dataset/rock/rock_143.jpg,rock,0.9997758
dataset/feminine/feminine_668.jpg,feminine,0.9969597
dataset/ethnic/ethnic_108.jpg,ethnic,0.9723732
dataset/girlish/girlish_374.jpg,girlish,0.9137561
dataset/feminine/feminine_563.jpg,feminine,0.9997422
dataset/feminine/feminine_653.jpg,feminine,0.79056084
dataset/gal/gal_243.jpg,gal,0.33076137
dataset/ethnic/ethnic_400.jpg,ethnic,0.3023879
dataset/gal/gal_185.jpg,gal,0.9922829
dataset/ethnic/ethnic_371.jpg,ethnic,0.9995036
dataset/gal/gal_645.jpg,gal,0.994668
dataset/lolita/lolita_810.jpg,lolita,0.97592056
dataset/gal/gal_634.jpg,gal,0.99768925
dataset/ethnic/ethnic_445.jpg,ethnic,0.9423743
dataset/ethnic/ethnic_484.jpg,ethnic,0.9998839
dataset/girlish/girlish_497.jpg,girlish,0.999721
dataset/retro/retro_127.jpg,retro,0.9878299
dataset/dressy/dressy_128.jpg,dressy,0.11357684
dataset/street/street_956.jpg,street,0.9696165
dataset/conservative/conservative_81.jpg,conservative,0.9318284
dataset/dressy/dressy_199.jpg,dressy,0.90789396
dataset/dressy/dressy_323.jpg,dressy,0.96447134
dataset/rock/rock_599.jpg,rock,0.995106
dataset/retro/retro_453.jpg,retro,0.90952706
dataset/fairy/fairy_468.jpg,fairy,0.97968906
dataset/fairy/fairy_772.jpg,fairy,0.3086852
dataset/ethnic/ethnic_432.jpg,ethnic,0.99351466
dataset/gal/gal_246.jpg,gal,0.9333974
dataset/dressy/dressy_131.jpg,dressy,0.85899574
dataset/ethnic/ethnic_10.jpg,ethnic,0.6181502
dataset/lolita/lolita_739.jpg,lolita,0.9921165
dataset/natural/natural_777.jpg,natural,0.99289554
dataset/dressy/dressy_435.jpg,dressy,0.9911636
dataset/natural/natural_65.jpg,natural,0.92936206
dataset/dressy/dressy_841.jpg,dressy,0.9661773
dataset/rock/rock_508.jpg,rock,0.83477336
dataset/girlish/girlish_245.jpg,girlish,0.9947813
dataset/girlish/girlish_37.jpg,girlish,0.9988281
dataset/mode/mode_94.jpg,mode,0.9980805
dataset/conservative/conservative_186.jpeg,conservative,0.5101529
dataset/ethnic/ethnic_303.jpg,ethnic,0.9988225
dataset/conservative/conservative_173.jpg,conservative,0.9997985
dataset/ethnic/ethnic_695.jpg,ethnic,0.9681576
dataset/fairy/fairy_420.jpg,fairy,0.8149728
dataset/kireime-casual/kireime-casual_761.jpg,kireime-casual,0.9982755
dataset/lolita/lolita_122.jpg,lolita,0.99938405
dataset/gal/gal_145.jpg,gal,0.99388874
dataset/ethnic/ethnic_624.jpg,ethnic,0.89746815
dataset/conservative/conservative_570.jpg,conservative,0.9977513
dataset/feminine/feminine_811.jpeg,feminine,0.9993662
dataset/gal/gal_732.jpg,gal,0.99846834
dataset/lolita/lolita_749.jpg,lolita,0.9997085
dataset/ethnic/ethnic_839.jpeg,ethnic,0.92294455
dataset/feminine/feminine_274.jpg,feminine,0.9959008
dataset/feminine/feminine_17.jpg,feminine,0.9977678
dataset/fairy/fairy_11.jpg,fairy,0.9103363
dataset/street/street_411.jpg,street,0.9952201
dataset/feminine/feminine_109.jpg,feminine,0.9998765
dataset/lolita/lolita_1057.jpg,lolita,0.9859232
dataset/feminine/feminine_632.jpg,feminine,0.94414514
dataset/ethnic/ethnic_610.jpg,ethnic,0.99979633
dataset/street/street_163.jpg,street,0.99897575
dataset/natural/natural_377.jpg,natural,0.92804605
dataset/natural/natural_807.jpg,natural,0.99656373
dataset/kireime-casual/kireime-casual_651.jpg,kireime-casual,0.9978333
dataset/gal/gal_17.jpg,gal,0.9893441
dataset/gal/gal_603.jpg,gal,0.9998276
dataset/rock/rock_656.jpg,rock,0.9987748
dataset/street/street_998.jpg,street,0.998099
dataset/lolita/lolita_1006.jpg,lolita,0.9974329
dataset/lolita/lolita_602.jpg,lolita,0.9893021
dataset/conservative/conservative_159.jpg,conservative,0.99746776
dataset/gal/gal_212.jpg,gal,0.9998982
dataset/fairy/fairy_951.jpg,fairy,0.95943546
dataset/mode/mode_15.jpg,mode,0.9277625
dataset/ethnic/ethnic_154.jpg,ethnic,0.9966281
dataset/retro/retro_110.jpg,retro,0.9986259
dataset/mode/mode_632.jpg,mode,0.99103874
dataset/fairy/fairy_399.jpg,fairy,0.541022
dataset/rock/rock_263.jpg,rock,0.99821895
dataset/fairy/fairy_278.jpg,fairy,0.9937403
dataset/gal/gal_630.jpg,gal,0.9978398
dataset/street/street_182.jpg,street,0.99785906
dataset/street/street_3.jpg,street,0.9412289
dataset/conservative/conservative_730.jpg,conservative,0.99768806
dataset/feminine/feminine_196.jpg,feminine,0.9993932
dataset/rock/rock_797.jpg,rock,0.98006713
dataset/street/street_558.jpg,street,0.9998246
dataset/street/street_25.jpg,street,0.99028885
dataset/street/street_874.jpg,street,0.99962234
dataset/conservative/conservative_718.jpg,conservative,0.9989697
dataset/gal/gal_189.jpg,gal,0.99672
dataset/gal/gal_116.jpg,gal,0.93161905
dataset/mode/mode_305.jpg,mode,0.89627874
dataset/retro/retro_680.jpg,retro,0.9935789
dataset/girlish/girlish_668.jpg,girlish,0.9986854
dataset/kireime-casual/kireime-casual_727.png,kireime-casual,0.9911787
dataset/natural/natural_615.jpg,natural,0.88604885
dataset/dressy/dressy_216.jpg,dressy,0.98764104
dataset/retro/retro_151.jpg,retro,0.99776065
dataset/mode/mode_1032.jpg,mode,0.86841065
dataset/kireime-casual/kireime-casual_439.jpg,kireime-casual,0.999746
dataset/girlish/girlish_693.jpg,girlish,0.98954296
dataset/dressy/dressy_226.jpg,dressy,0.06818381
dataset/girlish/girlish_504.jpg,girlish,0.91737276
dataset/mode/mode_608.jpg,mode,0.99792874
dataset/natural/natural_635.jpg,natural,0.07532665
dataset/girlish/girlish_797.jpg,girlish,0.9984542
dataset/dressy/dressy_632.jpg,dressy,0.99836487
dataset/girlish/girlish_65.jpg,girlish,0.9996561
dataset/street/street_581.jpg,street,0.996031
dataset/kireime-casual/kireime-casual_868.jpg,kireime-casual,0.9983907
dataset/rock/rock_194.jpg,rock,0.9997969
dataset/conservative/conservative_567.jpg,conservative,0.9993449
dataset/natural/natural_653.jpg,natural,0.9992539
dataset/street/street_689.jpg,street,0.9994167
dataset/natural/natural_76.jpg,natural,0.99906677
dataset/conservative/conservative_639.jpg,conservative,0.99692935
dataset/mode/mode_1058.jpg,mode,0.9955894
dataset/feminine/feminine_465.jpeg,feminine,0.96669656
dataset/ethnic/ethnic_75.jpg,ethnic,0.95327073
dataset/natural/natural_585.jpg,natural,0.9122532
dataset/gal/gal_425.jpg,gal,0.9548406
dataset/girlish/girlish_379.jpg,girlish,0.94734657
dataset/fairy/fairy_233.jpg,fairy,0.9977842
dataset/gal/gal_25.jpg,gal,0.5401732
dataset/kireime-casual/kireime-casual_869.jpg,kireime-casual,0.9940632
dataset/street/street_107.jpg,street,0.99980754
dataset/natural/natural_613.jpg,natural,0.7375371
dataset/dressy/dressy_608.jpg,dressy,0.9947404
dataset/dressy/dressy_671.jpg,dressy,0.6553295
dataset/street/street_199.jpg,street,0.99982244
dataset/ethnic/ethnic_355.jpg,ethnic,0.99640745
dataset/ethnic/ethnic_613.jpg,ethnic,0.99851924
dataset/mode/mode_257.jpg,mode,0.9998011
dataset/retro/retro_94.jpg,retro,0.9728519
dataset/mode/mode_309.jpg,mode,0.7246332
dataset/rock/rock_230.jpg,rock,0.99334806
dataset/rock/rock_523.jpg,rock,0.6384768
dataset/fairy/fairy_143.jpg,fairy,0.9891805
dataset/gal/gal_739.jpg,gal,0.9998404
dataset/gal/gal_215.jpg,gal,0.8787707
dataset/fairy/fairy_759.jpg,fairy,0.9993068
dataset/street/street_405.jpg,street,0.9991817
dataset/natural/natural_345.jpg,natural,0.990498
dataset/dressy/dressy_464.jpg,dressy,0.99844766
dataset/mode/mode_907.jpg,mode,0.9941246
dataset/feminine/feminine_47.jpg,feminine,0.9994104
dataset/conservative/conservative_558.jpg,conservative,0.9938112
dataset/gal/gal_478.jpg,gal,0.9985287
dataset/conservative/conservative_776.jpg,conservative,0.9988481
dataset/lolita/lolita_601.jpg,lolita,0.29114008
dataset/natural/natural_17.jpg,natural,0.72931784
dataset/girlish/girlish_842.jpg,girlish,0.98921865
dataset/gal/gal_175.jpg,gal,0.9525444
dataset/street/street_174.jpg,street,0.9994892
dataset/conservative/conservative_557.jpg,conservative,0.9890615
dataset/kireime-casual/kireime-casual_812.jpg,kireime-casual,0.99915755
dataset/gal/gal_566.jpg,gal,0.99131656
dataset/fairy/fairy_753.jpg,fairy,0.7952158
dataset/girlish/girlish_370.jpg,girlish,0.9952596
dataset/street/street_616.jpg,street,0.9886973
dataset/retro/retro_516.jpg,retro,0.8408486
dataset/conservative/conservative_426.jpg,conservative,0.9993407
dataset/kireime-casual/kireime-casual_494.jpg,kireime-casual,0.9989969
dataset/mode/mode_331.jpg,mode,0.99101406
dataset/kireime-casual/kireime-casual_85.png,kireime-casual,0.9945797
dataset/natural/natural_641.jpg,natural,0.8172653
dataset/dressy/dressy_30.jpg,dressy,0.97444874
dataset/lolita/lolita_183.jpg,lolita,0.96933395
dataset/fairy/fairy_876.png,fairy,0.99916935
dataset/lolita/lolita_5.jpg,lolita,0.9645618
dataset/girlish/girlish_8.jpg,girlish,0.9939135
dataset/dressy/dressy_764.jpg,dressy,0.9137433
dataset/lolita/lolita_1046.jpg,lolita,0.9987558
dataset/dressy/dressy_501.jpg,dressy,0.9782541
dataset/girlish/girlish_235.jpg,girlish,0.17358753
dataset/feminine/feminine_451.jpg,feminine,0.6008675
dataset/ethnic/ethnic_515.jpg,ethnic,0.9897626
dataset/gal/gal_713.jpg,gal,0.99987555
dataset/natural/natural_401.jpg,natural,0.51606977
dataset/feminine/feminine_815.jpg,feminine,0.96768326
dataset/lolita/lolita_488.jpg,lolita,0.9972174
dataset/dressy/dressy_343.jpg,dressy,0.6540099
dataset/mode/mode_841.jpg,mode,0.96715564
dataset/rock/rock_575.jpg,rock,0.99965227
dataset/lolita/lolita_1052.jpg,lolita,0.8850334
dataset/mode/mode_402.jpg,mode,0.96775883
dataset/gal/gal_494.jpg,gal,0.9994618
dataset/gal/gal_629.jpg,gal,0.95850414
dataset/feminine/feminine_321.jpg,feminine,0.96053636
dataset/ethnic/ethnic_619.jpg,ethnic,0.988473
dataset/mode/mode_485.jpg,mode,0.9989593
dataset/fairy/fairy_576.jpg,fairy,0.24530554
dataset/fairy/fairy_180.jpg,fairy,0.97458273
dataset/lolita/lolita_901.jpg,lolita,0.7387461
dataset/street/street_175.jpg,street,0.73251176
dataset/natural/natural_621.jpg,natural,0.98560935
dataset/girlish/girlish_331.jpg,girlish,0.99941957
dataset/fairy/fairy_596.jpg,fairy,0.99989235
dataset/lolita/lolita_448.jpg,lolita,0.99536705
dataset/feminine/feminine_556.jpg,feminine,0.9950629
dataset/kireime-casual/kireime-casual_87.jpg,kireime-casual,0.99727064
dataset/street/street_328.jpg,street,0.98137546
dataset/ethnic/ethnic_575.jpg,ethnic,0.99204236
dataset/natural/natural_359.jpeg,natural,0.91274506
dataset/lolita/lolita_552.jpg,lolita,0.98922557
dataset/feminine/feminine_387.jpg,feminine,0.9531386
dataset/rock/rock_387.jpg,rock,0.7351362
dataset/conservative/conservative_870.jpg,conservative,0.9267666
dataset/street/street_623.jpg,street,0.9825499
dataset/conservative/conservative_736.jpg,conservative,0.9961151
dataset/natural/natural_577.jpg,natural,0.99952435
dataset/conservative/conservative_1.jpg,conservative,0.99908113
dataset/natural/natural_274.jpg,natural,0.9979493
dataset/kireime-casual/kireime-casual_539.jpg,kireime-casual,0.99500644
dataset/kireime-casual/kireime-casual_623.jpg,kireime-casual,0.9984837
dataset/feminine/feminine_166.jpg,feminine,0.99778914
dataset/gal/gal_221.jpg,gal,0.7703061
dataset/girlish/girlish_33.jpg,girlish,0.9814145
dataset/fairy/fairy_633.jpg,fairy,0.24552146
dataset/feminine/feminine_416.jpg,feminine,0.9976306
dataset/dressy/dressy_204.jpg,dressy,0.9138317
dataset/street/street_744.jpg,street,0.33363545
dataset/mode/mode_396.png,mode,0.9997893
dataset/gal/gal_179.jpg,gal,0.8075982
dataset/street/street_502.jpg,street,0.9585032
dataset/gal/gal_344.jpg,gal,0.99969006
dataset/mode/mode_634.jpg,mode,0.9841859
dataset/kireime-casual/kireime-casual_849.jpg,kireime-casual,0.9998783
dataset/lolita/lolita_472.jpg,lolita,0.999124
dataset/street/street_450.jpg,street,0.99829847
dataset/gal/gal_531.jpg,gal,0.9673653
dataset/girlish/girlish_878.jpg,girlish,0.9998492
dataset/fairy/fairy_322.jpg,fairy,0.9523652
dataset/kireime-casual/kireime-casual_417.jpg,kireime-casual,0.9996138
dataset/girlish/girlish_137.jpg,girlish,0.9999136
dataset/fairy/fairy_650.jpg,fairy,0.46632522
dataset/kireime-casual/kireime-casual_204.jpg,kireime-casual,0.9982079
dataset/mode/mode_178.jpg,mode,0.97005314
dataset/gal/gal_763.jpeg,gal,0.99510777
dataset/fairy/fairy_734.jpg,fairy,0.99980193
dataset/dressy/dressy_278.jpg,dressy,0.7196198
dataset/ethnic/ethnic_78.jpg,ethnic,0.99682343
dataset/rock/rock_304.jpg,rock,0.9995982
dataset/lolita/lolita_920.jpg,lolita,0.99820256
dataset/gal/gal_842.jpg,gal,0.99587715
dataset/gal/gal_314.jpg,gal,0.99909997
dataset/retro/retro_763.jpg,retro,0.99491644
dataset/natural/natural_292.jpg,natural,0.99990475
dataset/girlish/girlish_40.jpeg,girlish,0.9716975
dataset/street/street_267.jpg,street,0.98507744
dataset/rock/rock_120.jpg,rock,0.99913055
dataset/dressy/dressy_685.jpg,dressy,0.9687413
dataset/kireime-casual/kireime-casual_826.png,kireime-casual,0.9973349
dataset/lolita/lolita_970.jpg,lolita,0.98189664
dataset/conservative/conservative_542.jpg,conservative,0.995713
dataset/fairy/fairy_230.jpg,fairy,0.9638419
dataset/lolita/lolita_594.jpg,lolita,0.9841897
dataset/fairy/fairy_822.jpg,fairy,0.9972784
dataset/natural/natural_662.jpg,natural,0.9910898
dataset/kireime-casual/kireime-casual_337.jpg,kireime-casual,0.95856583
dataset/rock/rock_449.jpg,rock,0.8262531
dataset/conservative/conservative_240.jpg,conservative,0.98897284
dataset/ethnic/ethnic_767.jpg,ethnic,0.999824
dataset/feminine/feminine_268.jpg,feminine,0.9997625
dataset/lolita/lolita_751.jpg,lolita,0.962012
dataset/lolita/lolita_62.jpg,lolita,0.55503714
dataset/girlish/girlish_830.jpg,girlish,0.8029339
dataset/retro/retro_736.jpg,retro,0.9797151
dataset/fairy/fairy_373.jpg,fairy,0.99736696
dataset/dressy/dressy_316.jpg,dressy,0.99370885
dataset/retro/retro_108.jpg,retro,0.999711
dataset/kireime-casual/kireime-casual_860.png,kireime-casual,0.99886286
dataset/retro/retro_739.jpg,retro,0.99990153
dataset/rock/rock_551.jpg,rock,0.99977213
dataset/girlish/girlish_1041.jpg,girlish,0.99596477
dataset/conservative/conservative_873.jpg,conservative,0.9977247
dataset/dressy/dressy_39.jpg,dressy,0.94225186
dataset/conservative/conservative_16.jpg,conservative,0.99909616
dataset/natural/natural_307.jpg,natural,0.2822908
dataset/street/street_760.jpg,street,0.99714917
dataset/kireime-casual/kireime-casual_475.jpg,kireime-casual,0.6887054
dataset/mode/mode_959.jpg,mode,0.96586823
dataset/girlish/girlish_434.jpg,girlish,0.94062537
dataset/kireime-casual/kireime-casual_576.jpg,kireime-casual,0.675062
dataset/lolita/lolita_809.jpg,lolita,0.9972631
dataset/dressy/dressy_626.jpg,dressy,0.9808116
dataset/dressy/dressy_233.jpg,dressy,0.99733657
dataset/fairy/fairy_446.jpg,fairy,0.98490477
dataset/girlish/girlish_166.jpg,girlish,0.9995654
dataset/mode/mode_48.jpg,mode,0.90350467
dataset/mode/mode_891.jpg,mode,0.9939129
dataset/retro/retro_462.jpg,retro,0.9981488
dataset/street/street_193.jpg,street,0.9936551
dataset/lolita/lolita_502.jpg,lolita,0.99626935
dataset/feminine/feminine_707.jpg,feminine,0.9989188
dataset/lolita/lolita_974.jpg,lolita,0.9982521
dataset/mode/mode_766.jpg,mode,0.7664553
dataset/conservative/conservative_739.jpg,conservative,0.9968466
dataset/fairy/fairy_115.jpg,fairy,0.97747153
dataset/fairy/fairy_8.jpg,fairy,0.99759847
dataset/ethnic/ethnic_195.jpg,ethnic,0.9960204
dataset/natural/natural_758.jpg,natural,0.9966336
dataset/street/street_133.jpg,street,0.9993839
dataset/gal/gal_937.jpg,gal,0.6547547
dataset/kireime-casual/kireime-casual_76.jpg,kireime-casual,0.99520135
dataset/feminine/feminine_529.jpg,feminine,0.9961448
dataset/kireime-casual/kireime-casual_924.jpg,kireime-casual,0.9996172
dataset/dressy/dressy_561.jpg,dressy,0.9903144
dataset/street/street_793.jpg,street,0.07981809
dataset/girlish/girlish_1044.jpg,girlish,0.9992847
dataset/street/street_138.jpg,street,0.98179597
dataset/lolita/lolita_371.jpg,lolita,0.99572104
dataset/ethnic/ethnic_145.jpg,ethnic,0.89004534
dataset/fairy/fairy_864.jpg,fairy,0.99471563
dataset/street/street_273.jpg,street,0.46870124
dataset/feminine/feminine_276.jpg,feminine,0.13376942
dataset/fairy/fairy_771.jpg,fairy,0.9995345
dataset/street/street_228.jpg,street,0.9978961
dataset/conservative/conservative_454.jpg,conservative,0.998198
dataset/girlish/girlish_135.jpg,girlish,0.9997898
dataset/kireime-casual/kireime-casual_546.jpg,kireime-casual,0.9967963
dataset/retro/retro_111.jpg,retro,0.97767276
dataset/rock/rock_202.jpg,rock,0.9996959
dataset/lolita/lolita_128.jpg,lolita,0.95183104
dataset/rock/rock_617.jpg,rock,0.9894767
dataset/ethnic/ethnic_548.png,ethnic,0.99988437
dataset/kireime-casual/kireime-casual_806.jpg,kireime-casual,0.99260485
dataset/street/street_230.jpg,street,0.9658532
dataset/street/street_1001.jpg,street,0.9990559
dataset/conservative/conservative_451.jpg,conservative,0.9989473
dataset/conservative/conservative_157.jpg,conservative,0.99982196
