merge_key,style,blip_itm_score
dataset/mode/mode_871.jpg,mode,0.9242419
dataset/ethnic/ethnic_521.jpg,ethnic,0.9496613
dataset/fairy/fairy_168.jpg,fairy,0.98789424
dataset/street/street_172.jpg,street,0.99969625
dataset/rock/rock_618.jpg,rock,0.9997296
dataset/mode/mode_182.jpg,mode,0.98183167
dataset/fairy/fairy_670.jpg,fairy,0.087819934
dataset/dressy/dressy_658.jpg,dressy,0.31976748
dataset/fairy/fairy_561.jpg,fairy,0.98791456
dataset/kireime-casual/kireime-casual_573.jpg,kireime-casual,0.989861
dataset/mode/mode_574.jpg,mode,0.99313724
dataset/fairy/fairy_230.jpg,fairy,0.9638419
dataset/conservative/conservative_732.jpg,conservative,0.9997347
dataset/ethnic/ethnic_396.jpg,ethnic,0.9894639
dataset/girlish/girlish_272.jpg,girlish,0.9670734
dataset/lolita/lolita_510.jpg,lolita,0.9339788
dataset/lolita/lolita_183.jpg,lolita,0.96933395
dataset/conservative/conservative_74.jpg,conservative,0.9944916
dataset/kireime-casual/kireime-casual_738.jpg,kireime-casual,0.99764997
dataset/rock/rock_772.jpg,rock,0.9712108
dataset/lolita/lolita_198.jpg,lolita,0.9579051
dataset/feminine/feminine_718.jpg,feminine,0.99910825
dataset/dressy/dressy_733.jpg,dressy,0.7456497
dataset/gal/gal_174.jpg,gal,0.69052535
dataset/retro/retro_90.jpg,retro,0.8889813
dataset/feminine/feminine_93.jpg,feminine,0.9579512
dataset/street/street_497.jpg,street,0.99962497
dataset/fairy/fairy_605.jpg,fairy,0.9549128
dataset/dressy/dressy_862.jpg,dressy,0.9484467
dataset/street/street_69.jpg,street,0.98324263
dataset/rock/rock_208.jpg,rock,0.9940142
dataset/girlish/girlish_69.jpg,girlish,0.9343311
dataset/gal/gal_194.jpg,gal,0.99933296
dataset/ethnic/ethnic_799.jpeg,ethnic,0.9991078
dataset/feminine/feminine_72.jpg,feminine,0.9886525
dataset/natural/natural_852.jpg,natural,0.99029654
dataset/retro/retro_271.jpg,retro,0.99972135
dataset/gal/gal_453.jpg,gal,0.99848396
dataset/retro/retro_347.jpg,retro,0.9846661
dataset/natural/natural_462.jpg,natural,0.7587535
dataset/girlish/girlish_255.jpg,girlish,0.9969574
dataset/street/street_299.jpg,street,0.9819178
dataset/ethnic/ethnic_16.jpg,ethnic,0.5530862
dataset/lolita/lolita_122.jpg,lolita,0.99938405
dataset/rock/rock_629.jpg,rock,0.9995633
dataset/ethnic/ethnic_423.jpg,ethnic,0.7745416
dataset/conservative/conservative_690.jpg,conservative,0.98734736
dataset/fairy/fairy_412.jpg,fairy,0.90115863
dataset/gal/gal_414.jpg,gal,0.971816
dataset/natural/natural_195.jpg,natural,0.9978002
dataset/kireime-casual/kireime-casual_83.jpg,kireime-casual,0.9992557
dataset/fairy/fairy_673.jpg,fairy,0.8978099
dataset/retro/retro_234.jpg,retro,0.9998375
dataset/kireime-casual/kireime-casual_93.jpg,kireime-casual,0.9935539
dataset/retro/retro_734.jpeg,retro,0.9994604
dataset/street/street_562.jpg,street,0.99796283
dataset/girlish/girlish_1003.jpg,girlish,0.95184153
dataset/dressy/dressy_107.jpg,dressy,0.9932874
dataset/retro/retro_37.jpg,retro,0.9990207
dataset/mode/mode_202.jpg,mode,0.6500534
dataset/rock/rock_649.jpg,rock,0.99841654
dataset/natural/natural_841.jpg,natural,0.94355255
dataset/street/street_40.jpg,street,0.9996038
dataset/lolita/lolita_323.jpg,lolita,0.94587034
dataset/lolita/lolita_932.jpg,lolita,0.9982046
dataset/street/street_284.jpg,street,0.9952319
dataset/girlish/girlish_107.jpeg,girlish,0.99909425
dataset/kireime-casual/kireime-casual_291.jpg,kireime-casual,0.9998217
dataset/street/street_283.jpg,street,0.9997223
dataset/lolita/lolita_853.jpg,lolita,0.9045321
dataset/street/street_189.jpg,street,0.9998958
dataset/fairy/fairy_755.jpg,fairy,0.9967566
dataset/lolita/lolita_679.jpg,lolita,0.97432184
dataset/rock/rock_33.jpg,rock,0.96507114
dataset/ethnic/ethnic_613.jpg,ethnic,0.99851924
dataset/mode/mode_998.jpg,mode,0.95184803
dataset/dressy/dressy_511.jpg,dressy,0.9929929
dataset/dressy/dressy_514.jpg,dressy,0.9357085
dataset/natural/natural_293.jpg,natural,0.99429905
dataset/ethnic/ethnic_675.jpg,ethnic,0.9983027
dataset/conservative/conservative_29.jpg,conservative,0.9748788
dataset/rock/rock_264.jpg,rock,0.99967754
dataset/kireime-casual/kireime-casual_1026.jpg,kireime-casual,0.999527
dataset/mode/mode_966.jpg,mode,0.84983176
dataset/gal/gal_305.jpg,gal,0.99988556
dataset/fairy/fairy_128.jpeg,fairy,0.9798813
dataset/retro/retro_89.jpg,retro,0.8894494
dataset/dressy/dressy_199.jpg,dressy,0.90789396
dataset/conservative/conservative_745.png,conservative,0.99951303
dataset/feminine/feminine_295.jpg,feminine,0.9982687
dataset/mode/mode_940.jpg,mode,0.75399286
dataset/conservative/conservative_568.jpg,conservative,0.9996357
dataset/fairy/fairy_170.jpg,fairy,0.99665534
dataset/gal/gal_815.jpg,gal,0.9983885
dataset/rock/rock_714.jpg,rock,0.9961909
dataset/gal/gal_295.jpg,gal,0.8970511
dataset/mode/mode_135.jpg,mode,0.7380501
dataset/street/street_102.jpg,street,0.9999579
dataset/rock/rock_98.jpg,rock,0.6746771
dataset/conservative/conservative_34.jpg,conservative,0.9898073
dataset/feminine/feminine_670.jpg,feminine,0.99591196
dataset/conservative/conservative_407.png,conservative,0.9989466
dataset/gal/gal_7.jpg,gal,0.9307432
dataset/gal/gal_473.jpeg,gal,0.99794215
dataset/lolita/lolita_829.jpg,lolita,0.9976979
dataset/ethnic/ethnic_605.jpg,ethnic,0.9915582
dataset/feminine/feminine_123.jpg,feminine,0.99992657
dataset/retro/retro_331.jpg,retro,0.99931717
dataset/kireime-casual/kireime-casual_142.jpg,kireime-casual,0.8957576
dataset/mode/mode_466.jpg,mode,0.9766342
dataset/dressy/dressy_845.jpg,dressy,0.98460346
dataset/dressy/dressy_92.jpg,dressy,0.7688296
dataset/conservative/conservative_840.jpg,conservative,0.24854569
dataset/retro/retro_555.jpg,retro,0.999474
dataset/street/street_466.jpg,street,0.98787093
dataset/mode/mode_118.jpg,mode,0.51416963
dataset/feminine/feminine_329.jpg,feminine,0.9994276
dataset/conservative/conservative_541.jpg,conservative,0.9988709
dataset/mode/mode_730.jpg,mode,0.9544635
dataset/natural/natural_214.jpg,natural,0.94761777
dataset/lolita/lolita_819.jpg,lolita,0.99913424
dataset/fairy/fairy_686.jpg,fairy,0.99966943
dataset/dressy/dressy_309.jpg,dressy,0.99600047
dataset/conservative/conservative_776.jpg,conservative,0.9988481
dataset/natural/natural_157.jpg,natural,0.99984205
dataset/girlish/girlish_1086.jpg,girlish,0.9459098
dataset/natural/natural_568.jpg,natural,0.9969999
dataset/fairy/fairy_820.jpg,fairy,0.8145586
dataset/conservative/conservative_60.jpg,conservative,0.9581951
dataset/retro/retro_152.jpg,retro,0.9959247
dataset/gal/gal_875.jpg,gal,0.8894637
dataset/feminine/feminine_492.jpg,feminine,0.99938107
dataset/mode/mode_625.jpg,mode,0.974078
dataset/ethnic/ethnic_707.jpg,ethnic,0.99831307
dataset/dressy/dressy_470.jpg,dressy,0.9997888
dataset/natural/natural_409.jpg,natural,0.948513
dataset/dressy/dressy_636.jpg,dressy,0.99847573
dataset/girlish/girlish_746.jpg,girlish,0.9992016
dataset/kireime-casual/kireime-casual_9.jpg,kireime-casual,0.70867735
dataset/fairy/fairy_467.png,fairy,0.99135613
dataset/kireime-casual/kireime-casual_568.jpg,kireime-casual,0.9997137
dataset/dressy/dressy_423.jpg,dressy,0.97841996
dataset/gal/gal_291.jpg,gal,0.9941603
dataset/conservative/conservative_3.jpg,conservative,0.9949774
dataset/ethnic/ethnic_678.jpg,ethnic,0.9981395
dataset/natural/natural_836.jpg,natural,0.5383175
dataset/girlish/girlish_692.jpg,girlish,0.0018701757
dataset/fairy/fairy_930.jpg,fairy,0.9024546
dataset/girlish/girlish_1017.jpg,girlish,0.886212
dataset/natural/natural_365.jpg,natural,0.92857116
dataset/kireime-casual/kireime-casual_227.jpg,kireime-casual,0.9956072
dataset/girlish/girlish_695.jpg,girlish,0.34633955
dataset/kireime-casual/kireime-casual_360.jpg,kireime-casual,0.99635774
dataset/dressy/dressy_72.jpg,dressy,0.20151658
dataset/lolita/lolita_346.jpg,lolita,0.9989674
dataset/kireime-casual/kireime-casual_719.jpg,kireime-casual,0.9994692
dataset/lolita/lolita_136.jpg,lolita,0.8599777
dataset/fairy/fairy_520.jpg,fairy,0.99987435
dataset/conservative/conservative_663.jpg,conservative,0.99808466
dataset/street/street_396.jpg,street,0.9338028
dataset/retro/retro_64.jpg,retro,0.9977241
dataset/lolita/lolita_37.jpg,lolita,0.9995865
dataset/dressy/dressy_580.jpg,dressy,0.9290706
dataset/girlish/girlish_49.jpg,girlish,0.9998474
dataset/gal/gal_431.jpg,gal,0.9744245
dataset/conservative/conservative_479.jpg,conservative,0.8531861
dataset/mode/mode_410.jpg,mode,0.9856706
dataset/street/street_165.jpg,street,0.05358936
dataset/dressy/dressy_292.jpg,dressy,0.6291125
dataset/fairy/fairy_707.jpg,fairy,0.9997253
dataset/fairy/fairy_75.jpg,fairy,0.9907011
dataset/girlish/girlish_638.jpg,girlish,0.9994831
dataset/ethnic/ethnic_115.jpg,ethnic,0.9052312
dataset/street/street_45.jpg,street,0.9994974
dataset/dressy/dressy_540.jpg,dressy,0.9989831
dataset/gal/gal_753.jpg,gal,0.60587275
dataset/feminine/feminine_717.jpg,feminine,0.9996234
dataset/fairy/fairy_81.jpg,fairy,0.999764
dataset/girlish/girlish_699.jpg,girlish,0.21542719
dataset/kireime-casual/kireime-casual_389.jpg,kireime-casual,0.9992004
dataset/fairy/fairy_545.jpg,fairy,0.9248173
dataset/dressy/dressy_543.jpg,dressy,0.74332345
dataset/mode/mode_996.jpg,mode,0.92888933
dataset/dressy/dressy_68.jpg,dressy,0.4560596
dataset/rock/rock_103.jpg,rock,0.9120701
dataset/rock/rock_737.jpg,rock,0.99830353
dataset/fairy/fairy_298.jpg,fairy,0.9995353
dataset/lolita/lolita_284.jpg,lolita,0.93773293
dataset/dressy/dressy_827.jpg,dressy,0.5189936
dataset/fairy/fairy_716.jpg,fairy,0.9973115
dataset/lolita/lolita_572.jpg,lolita,0.9839776
dataset/kireime-casual/kireime-casual_23.jpg,kireime-casual,0.99422896
dataset/girlish/girlish_284.jpg,girlish,0.9017395
dataset/ethnic/ethnic_99.jpg,ethnic,0.99588794
dataset/girlish/girlish_954.jpg,girlish,0.8583294
dataset/lolita/lolita_530.jpg,lolita,0.92091256
dataset/kireime-casual/kireime-casual_494.jpg,kireime-casual,0.9989969
dataset/fairy/fairy_323.jpg,fairy,0.99627554
dataset/retro/retro_243.jpg,retro,0.9999336
dataset/retro/retro_660.jpg,retro,0.9996674
dataset/street/street_917.jpg,street,0.7299802
dataset/ethnic/ethnic_199.jpg,ethnic,0.99913955
dataset/street/street_375.jpg,street,0.6143643
dataset/conservative/conservative_205.jpeg,conservative,0.99940336
dataset/girlish/girlish_87.png,girlish,0.99665004
dataset/fairy/fairy_214.jpg,fairy,0.95369935
dataset/feminine/feminine_439.jpg,feminine,0.0043728845
dataset/mode/mode_465.jpg,mode,0.9406437
dataset/mode/mode_515.jpg,mode,0.8712647
dataset/mode/mode_21.jpg,mode,0.95381624
dataset/mode/mode_159.jpg,mode,0.99736184
dataset/conservative/conservative_238.jpg,conservative,0.9957944
dataset/mode/mode_1051.jpg,mode,0.9913094
dataset/kireime-casual/kireime-casual_871.jpg,kireime-casual,0.96856785
dataset/kireime-casual/kireime-casual_571.jpg,kireime-casual,0.99669915
dataset/gal/gal_634.jpg,gal,0.99768925
dataset/lolita/lolita_900.jpeg,lolita,0.81012297
dataset/kireime-casual/kireime-casual_136.jpg,kireime-casual,0.99126863
dataset/mode/mode_743.jpg,mode,0.751159
dataset/gal/gal_590.jpg,gal,0.98058975
dataset/lolita/lolita_878.jpg,lolita,0.9994117
dataset/rock/rock_54.jpg,rock,0.9998499
dataset/fairy/fairy_381.jpg,fairy,0.97954774
dataset/fairy/fairy_353.jpg,fairy,0.64412177
dataset/gal/gal_714.jpg,gal,0.9941964
dataset/gal/gal_878.jpg,gal,0.98896945
dataset/lolita/lolita_135.jpg,lolita,0.9188361
dataset/street/street_648.jpg,street,0.97890043
dataset/dressy/dressy_282.jpg,dressy,0.39648014
dataset/girlish/girlish_51.jpg,girlish,0.40200624
dataset/fairy/fairy_77.jpg,fairy,0.9989519
dataset/natural/natural_522.jpg,natural,0.9993044
dataset/fairy/fairy_162.jpg,fairy,0.95472497
dataset/conservative/conservative_728.jpg,conservative,0.75786173
dataset/rock/rock_553.jpg,rock,0.9997124
dataset/street/street_760.jpg,street,0.99714917
dataset/dressy/dressy_462.jpg,dressy,0.9724591
dataset/girlish/girlish_339.jpg,girlish,0.9974567
dataset/natural/natural_87.jpg,natural,0.93587613
dataset/natural/natural_640.jpeg,natural,0.99940634
dataset/dressy/dressy_119.jpg,dressy,0.99814785
dataset/kireime-casual/kireime-casual_965.jpg,kireime-casual,0.996086
dataset/street/street_341.jpg,street,0.9963644
dataset/girlish/girlish_981.jpg,girlish,0.9995987
dataset/dressy/dressy_508.jpg,dressy,0.98053396
dataset/dressy/dressy_866.jpg,dressy,0.3538934
dataset/feminine/feminine_382.jpg,feminine,0.9698036
dataset/ethnic/ethnic_31.jpg,ethnic,0.9989079
dataset/girlish/girlish_798.jpg,girlish,0.90198416
dataset/lolita/lolita_161.jpg,lolita,0.8074775
dataset/feminine/feminine_647.jpg,feminine,0.99314356
dataset/mode/mode_221.jpg,mode,0.9687327
dataset/kireime-casual/kireime-casual_323.jpg,kireime-casual,0.9988638
dataset/conservative/conservative_187.jpg,conservative,0.9668579
dataset/conservative/conservative_171.jpg,conservative,0.0062357434
dataset/ethnic/ethnic_710.jpg,ethnic,0.65502876
dataset/feminine/feminine_3.jpg,feminine,0.98168486
dataset/retro/retro_614.jpg,retro,0.9887376
dataset/natural/natural_85.jpg,natural,0.9799423
dataset/rock/rock_95.jpg,rock,0.7308134
dataset/street/street_784.jpg,street,0.9990121
dataset/fairy/fairy_137.jpg,fairy,0.9997017
dataset/rock/rock_696.jpg,rock,0.9895818
dataset/street/street_825.jpg,street,0.9890478
dataset/conservative/conservative_47.jpg,conservative,0.99812394
dataset/lolita/lolita_665.jpg,lolita,0.991642
dataset/natural/natural_192.jpg,natural,0.028979423
dataset/kireime-casual/kireime-casual_348.jpg,kireime-casual,0.97765326
dataset/dressy/dressy_20.jpg,dressy,0.9403156
dataset/kireime-casual/kireime-casual_1003.jpg,kireime-casual,0.9977798
dataset/conservative/conservative_644.jpg,conservative,0.86886156
dataset/dressy/dressy_547.jpg,dressy,0.8067359
dataset/dressy/dressy_522.jpg,dressy,0.9991049
dataset/rock/rock_8.jpg,rock,0.990218
