merge_key,style,blip_itm_score
dataset2/natural/attachment02.jpg,natural,0.6217862
dataset2/street/270b7fdd687026c7cd75e3a597c436e4.jpg,street,0.604032
dataset2/conservative/20161009230626_1631971915_m.jpeg,conservative,0.99862623
dataset2/girlish/15f3eb10b43c9ba771fdf7d38fb24820--gyaru-fashion-kawaii-fashion 2.jpg,girlish,0.99729675
dataset2/conservative/748bc91657049db6f5e02d3f8120678b.jpg.jpg,conservative,0.99947697
dataset2/girlish/imgdet_5476_151056_imgdet_org 2.jpg,girlish,0.9997814
dataset2/lolita/20160407092122358_276.jpg,lolita,0.8336946
dataset2/kireime-casual/20170323153716467_276.jpg,kireime-casual,0.9966433
dataset2/mode/christian-dada-2016-spring-summer-womens-runway-mercedes-benz-fashion-tokyo-frayed-ruffles-sheer-biker-lace-denim-jeans-observer-08x.jpg,mode,0.99340856
dataset2/mode/DSC_0118.JPG,mode,0.8965324
dataset2/rock/89aa78ddda26555b7f75923ec656a690.jpg,rock,0.8027794
dataset2/conservative/00000274_02.jpg,conservative,0.99698514
dataset2/kireime-casual/32da2143865e899ba0a30d3da93fe062.jpg,kireime-casual,0.9998623
dataset2/ethnic/170503-04-02.jpg,ethnic,0.9498622
dataset2/retro/image-20160714102053-500x667-20160720102633-500x667.jpeg,retro,0.9996214
dataset2/kireime-casual/4d1450956795a4bfd6b04a588e21beb8.jpg,kireime-casual,0.9998771
dataset2/street/66f48128e9a17b9fb5cc0e894a87e7b1.jpg,street,0.9909479
dataset2/mode/14-j-crew-fw-16.jpg,mode,0.9999366
dataset2/kireime-casual/57c08_1481_007f9b46b3e04aeea1cbe677dae9586b.jpg,kireime-casual,0.9988217
dataset2/mode/1427129146-www-otianna-pl-koronkowa-czarna-bluzka-600x600.jpg,mode,0.9992737
dataset2/natural/5ca16360fce610005b0b9a48bcbb843d-225x300.jpg,natural,0.9987978
dataset2/fairy/983639d3ea0e4633739946323f2ac04c.jpg,fairy,0.99982965
dataset2/ethnic/345115411e5d29fb4b5423560b284c3a--tv-gossip-gossip-girl.jpg,ethnic,0.9998648
dataset2/lolita/0917a219e86122cc3283f7dfaa980810 copy.jpg,lolita,0.7369326
dataset2/mode/fashion-street-style-2014-09-nyfw-streetstyle-33.jpg,mode,0.9998801
dataset2/conservative/s_16990_im.jpg,conservative,0.9990048
dataset2/retro/20160206130233687_500.jpg,retro,0.9909594
dataset2/street/f9c34c60f7782a876d343c465da31eb2.jpg,street,0.98852974
dataset2/fairy/70f440d56eb7fdbf08eb9cfa4c7fbf2f.jpg,fairy,0.9983523
dataset2/mode/kylie-jenner-tyga-alexander-wang-show-03.jpg,mode,0.99809724
dataset2/lolita/90.jpg,lolita,0.77277344
dataset2/girlish/vivi12-model-knit-01.jpg,girlish,0.9998903
dataset2/retro/modaokulum_1348949976135.jpg,retro,0.991015
dataset2/kireime-casual/65d9501cdb4bd5550a975e1e377469e0.jpg,kireime-casual,0.99960345
dataset2/lolita/699f781b01b0a2979230c55b6aeb0e3c.jpg,lolita,0.107900135
dataset2/natural/161.jpg,natural,0.9581964
dataset2/fairy/44fa9b4910ecc4725f3a8711b6a84b64.jpg,fairy,0.95913213
dataset2/mode/6d6d4dd1eeb97e6c8070b8c7fdd0caba.jpg,mode,0.99994564
dataset2/fairy/o0395053812242250466.jpg,fairy,0.9938112
dataset2/conservative/★017A2950-thumb-230xauto-24619.jpg,conservative,0.99926394
dataset2/conservative/13707326_1241603352530886_1695498563_n.jpg,conservative,0.99905914
dataset2/mode/dbfddd0f7c2c7d3042854f9a5469d0c5.jpg,mode,0.3747242
dataset2/natural/IMGP7193.JPG.jpg,natural,0.999358
dataset2/dressy/topk.jpg,dressy,0.99776495
dataset2/kireime-casual/10○春らしいパステルpinkで大人カジュアルスタイル.png,kireime-casual,0.9997278
dataset2/fairy/ce34e009374c7f98d7aef3146d11e148.jpg,fairy,0.9999398
dataset2/conservative/f2481cc736523dbb0e86bb50fd420cf7d41d231a.jpg,conservative,0.98946255
dataset2/retro/60c909c8007af5bdeeb9da92b94cf808.jpeg,retro,0.9993019
dataset2/retro/9eaabea279ba623dc54a854ed45a6a16.jpg,retro,0.9998098
dataset2/ethnic/20170504000618853_276.jpg,ethnic,0.9999149
dataset2/lolita/Under_the_Sea_20160515.jpg,lolita,0.9987238
dataset2/gal/1 copy 4.jpg,gal,0.99412656
dataset2/fairy/kawaii-pastel-goth-pastel-hair-Favim.com-2019904.jpg,fairy,0.9686667
dataset2/rock/38966c585202e347bb7d44f3badd81e0.jpg,rock,0.9983885
dataset2/mode/ruby-red-leather-shift-free-people-dress-black-emile-tote-alexander-wang-bag_400.jpg,mode,0.9989667
dataset2/ethnic/bd6a610a8f47972bbcf91a50c9076176.jpg,ethnic,0.9986155
dataset2/dressy/dea18558-f920-49de-9b94-5ad4b9d30724-366-510.jpg,dressy,0.9908694
dataset2/girlish/3772f1759796c7f1898b666049989c9c copy.jpeg,girlish,0.9973615
dataset2/mode/alexander_wang_pre_fall_2016_lookbook_08_jpg_5590_north_499x_white.jpg,mode,0.99986625
dataset2/retro/920d6d671e1e7289f93847b4571f05d0.jpg,retro,0.99875295
dataset2/kireime-casual/yNepjHKAOG7R1Vk_p3mqy_55.jpeg,kireime-casual,0.9986941
dataset2/conservative/original-225x300.jpg,conservative,0.99891484
dataset2/mode/616084768.jpg,mode,0.99119335
dataset2/feminine/16412132708_1.jpg,feminine,0.99993324
dataset2/dressy/SC10932a.jpg,dressy,0.99972826
dataset2/rock/eb3ed6765d5aae53fb2731bad02c01c2.jpg,rock,0.9998367
dataset2/girlish/84893bf2aa74a333ac1e3a3e3c021ec7--ruffled-skirts-ulzzang.jpg,girlish,0.99960333
dataset2/street/359cd90cebe25f308a20d31901f7f0ee.jpg,street,0.9995285
dataset2/gal/20151208114830304_276.jpg,gal,0.99897754
dataset2/street/girls-wearing-jordans-and-air-max-kicks-black.jpg,street,0.9774763
dataset2/mode/Leather-Skirts-For-Autumn-Winter-2014-2015-3.jpg,mode,0.9972989
dataset2/feminine/CV8WkttUYAAWujY.jpg,feminine,0.9996068
dataset2/lolita/C05IWBSUsAAnbLI.jpg.jpg,lolita,0.930071
dataset2/girlish/20160729203130364_276.jpg,girlish,0.96437687
dataset2/rock/IMG_5205omjpgcopyjpg.jpg,rock,0.9995691
dataset2/rock/39e3c3edeecc48563855021ce18bb0b9--fashion-music-rock-fashion.jpg,rock,0.99920696
dataset2/girlish/474193e456d1204910d20c28763c292b.jpg,girlish,0.99974376
dataset2/kireime-casual/90f2c26ece8491e6b18e70c482817008.jpg,kireime-casual,0.9985257
dataset2/lolita/4f816f70-a7e2-11e6-a836-75a661626cad_486x.JPG.jpg,lolita,0.95161897
dataset2/feminine/rira1.jpg,feminine,0.99491066
dataset2/retro/ac2e127e3b4b501b330ee4adfee4a013.jpg,retro,0.83433646
dataset2/retro/coordisnap-1351106-2543500-32rrphb.jpg,retro,0.99558073
dataset2/gal/medium_file copy.jpg,gal,0.99960405
dataset2/street/156edf0f90f763263780b93db41cde21.jpg,street,0.9994105
dataset2/mode/street-style.jpg,mode,0.99988925
dataset2/fairy/0a01cac6e426c4cc74aaaa3412475b49.jpg,fairy,0.08328311
dataset2/rock/8f1ed16789e5d555c1d3277aa4be31ba.jpg,rock,0.9976459
dataset2/ethnic/20150714134818774_276.jpg,ethnic,0.933381
dataset2/kireime-casual/20150326224049_1589926456_ori.jpg,kireime-casual,0.9995402
