merge_key,style,clip_iqa_margin,clip_iqa_win
dataset/girlish/girlish_32.jpg,girlish,0.04628854990005493,1.0
dataset/dressy/dressy_877.jpg,dressy,0.1420980989933014,1.0
dataset/rock/rock_122.jpg,rock,0.08308824896812439,1.0
dataset/feminine/feminine_605.jpg,feminine,0.035516440868377686,1.0
dataset/kireime-casual/kireime-casual_624.jpg,kireime-casual,0.09955921769142151,1.0
dataset/street/street_500.jpg,street,0.13151252269744873,1.0
dataset/retro/retro_536.jpg,retro,0.12256200611591339,1.0
dataset/street/street_996.jpg,street,0.08938875794410706,1.0
dataset/lolita/lolita_794.jpg,lolita,0.08029262721538544,1.0
dataset/ethnic/ethnic_785.jpg,ethnic,0.06544041633605957,1.0
dataset/retro/retro_88.jpg,retro,0.11521001160144806,1.0
dataset/conservative/conservative_909.jpg,conservative,0.02980731427669525,1.0
dataset/girlish/girlish_217.jpg,girlish,0.09448710083961487,1.0
dataset/retro/retro_740.jpg,retro,0.08626630902290344,1.0
dataset/fairy/fairy_57.jpg,fairy,0.18275728821754456,1.0
dataset/gal/gal_50.jpg,gal,0.0919668972492218,1.0
dataset/natural/natural_545.jpg,natural,0.10340221226215363,1.0
dataset/retro/retro_426.jpg,retro,0.13857844471931458,1.0
dataset/fairy/fairy_796.jpg,fairy,0.1439252495765686,1.0
dataset/girlish/girlish_543.jpg,girlish,-0.007493376731872559,0.0
dataset/kireime-casual/kireime-casual_67.jpg,kireime-casual,0.12469229102134705,1.0
dataset/fairy/fairy_147.jpg,fairy,0.0696287602186203,1.0
dataset/rock/rock_791.jpg,rock,0.05901576578617096,1.0
dataset/dressy/dressy_202.jpg,dressy,0.09629257023334503,1.0
dataset/mode/mode_913.jpg,mode,0.08622199296951294,1.0
dataset/rock/rock_628.jpg,rock,0.16550707817077637,1.0
dataset/dressy/dressy_260.jpg,dressy,0.10099826753139496,1.0
dataset/girlish/girlish_68.jpg,girlish,0.0395142138004303,1.0
dataset/kireime-casual/kireime-casual_727.png,kireime-casual,0.0813402533531189,1.0
dataset/street/street_900.jpg,street,0.10391870141029358,1.0
dataset/dressy/dressy_264.jpg,dressy,0.1164589673280716,1.0
dataset/street/street_365.jpg,street,0.09714555740356445,1.0
dataset/street/street_275.jpg,street,0.13521882891654968,1.0
dataset/feminine/feminine_307.jpg,feminine,0.060194820165634155,1.0
dataset/conservative/conservative_149.jpg,conservative,0.0851927399635315,1.0
dataset/fairy/fairy_915.png,fairy,0.15511645376682281,1.0
dataset/natural/natural_471.jpg,natural,0.11585310101509094,1.0
dataset/mode/mode_672.jpg,mode,0.10455606877803802,1.0
dataset/gal/gal_714.jpg,gal,0.0810156911611557,1.0
dataset/mode/mode_56.jpg,mode,0.07413050532341003,1.0
dataset/girlish/girlish_621.jpg,girlish,0.08822895586490631,1.0
dataset/dressy/dressy_321.jpg,dressy,0.1485845148563385,1.0
dataset/feminine/feminine_309.jpg,feminine,0.07585945725440979,1.0
dataset/feminine/feminine_665.jpg,feminine,0.11003321409225464,1.0
dataset/rock/rock_632.jpg,rock,0.10864000022411346,1.0
dataset/dressy/dressy_167.jpg,dressy,0.12421977519989014,1.0
dataset/conservative/conservative_524.jpg,conservative,0.07250560820102692,1.0
dataset/dressy/dressy_782.jpg,dressy,0.13592132925987244,1.0
dataset/natural/natural_333.jpg,natural,0.09652815759181976,1.0
dataset/gal/gal_29.jpg,gal,0.07228776812553406,0.0
dataset/dressy/dressy_93.jpg,dressy,0.16402463614940643,1.0
dataset/rock/rock_340.jpg,rock,0.13427519798278809,1.0
dataset/fairy/fairy_875.jpg,fairy,0.08595803380012512,1.0
dataset/girlish/girlish_323.jpg,girlish,0.07651886343955994,1.0
dataset/natural/natural_671.jpeg,natural,0.056680381298065186,1.0
dataset/feminine/feminine_21.jpg,feminine,0.10192787647247314,1.0
dataset/fairy/fairy_458.jpg,fairy,0.12612830102443695,1.0
dataset/girlish/girlish_704.jpg,girlish,0.15313975512981415,1.0
dataset/ethnic/ethnic_739.jpg,ethnic,0.0993269830942154,1.0
dataset/girlish/girlish_973.jpg,girlish,0.07174381613731384,1.0
dataset/mode/mode_819.jpeg,mode,0.0923575609922409,1.0
dataset/natural/natural_362.jpg,natural,0.05804090201854706,1.0
dataset/natural/natural_192.jpg,natural,0.03370603919029236,1.0
dataset/conservative/conservative_860.jpg,conservative,0.06492489576339722,1.0
dataset/rock/rock_120.jpg,rock,0.10621316730976105,1.0
dataset/natural/natural_541.jpeg,natural,0.09297166764736176,1.0
dataset/gal/gal_829.jpg,gal,0.0757874995470047,1.0
dataset/dressy/dressy_751.jpg,dressy,0.13562166690826416,1.0
dataset/lolita/lolita_578.jpg,lolita,0.05268901586532593,1.0
dataset/natural/natural_563.jpg,natural,0.06137041747570038,1.0
dataset/feminine/feminine_594.jpg,feminine,0.11234740912914276,1.0
dataset/dressy/dressy_314.jpg,dressy,0.10673309862613678,1.0
dataset/gal/gal_672.jpg,gal,0.08146587014198303,1.0
dataset/dressy/dressy_372.jpg,dressy,0.14108195900917053,1.0
dataset/kireime-casual/kireime-casual_511.jpg,kireime-casual,0.037921175360679626,0.0
dataset/natural/natural_414.jpg,natural,0.13046956062316895,1.0
