seed,setting,mean_confidence,accuracy,n_samples,confidence_drop_vs_full
16,full,0.9115186218702348,0.8254288597376388,1982,0.0
16,remove_text,0.32566297149020657,0.06508577194752775,1982,0.5858556503800283
16,remove_image,0.43009994356440967,0.12865792129162462,1982,0.48141867830582513
