merge_key,style,clip_iqa_margin,clip_iqa_win
dataset/rock/rock_421.jpg,rock,0.08914345502853394,1.0
dataset/gal/gal_675.jpg,gal,0.08398634195327759,1.0
dataset/girlish/girlish_479.jpg,girlish,0.0607931911945343,1.0
dataset/lolita/lolita_649.jpg,lolita,0.1651330590248108,1.0
dataset/dressy/dressy_174.jpg,dressy,0.13825656473636627,1.0
dataset/rock/rock_411.jpg,rock,0.0857311338186264,1.0
dataset/mode/mode_313.jpg,mode,0.06222723424434662,1.0
dataset/rock/rock_693.jpg,rock,0.15639030933380127,1.0
dataset/conservative/conservative_240.jpg,conservative,0.05484664440155029,1.0
dataset/conservative/conservative_275.jpg,conservative,0.08858272433280945,1.0
dataset/mode/mode_442.jpg,mode,0.1552748680114746,1.0
dataset/conservative/conservative_197.jpg,conservative,0.09724760055541992,1.0
dataset/feminine/feminine_715.jpg,feminine,0.1176617443561554,1.0
dataset/feminine/feminine_54.jpg,feminine,0.14767955243587494,1.0
dataset/mode/mode_537.jpg,mode,0.04067659378051758,0.0
dataset/fairy/fairy_84.jpg,fairy,0.06124064326286316,1.0
dataset/fairy/fairy_718.jpg,fairy,0.11870455741882324,1.0
dataset/lolita/lolita_112.jpg,lolita,0.06386995315551758,1.0
dataset/gal/gal_239.jpg,gal,0.09720617532730103,1.0
dataset/girlish/girlish_139.jpg,girlish,0.10814093053340912,1.0
dataset/dressy/dressy_444.jpg,dressy,0.14240673184394836,1.0
dataset/ethnic/ethnic_252.jpg,ethnic,0.04931449890136719,0.0
dataset/rock/rock_24.jpg,rock,0.12476646900177002,1.0
dataset/rock/rock_148.jpg,rock,0.11080650985240936,1.0
dataset/mode/mode_83.jpg,mode,0.0758381187915802,1.0
dataset/conservative/conservative_295.jpg,conservative,0.0982399731874466,1.0
dataset/ethnic/ethnic_2.jpg,ethnic,0.10313847661018372,1.0
dataset/mode/mode_225.jpg,mode,0.12789180874824524,1.0
dataset/dressy/dressy_157.jpg,dressy,0.08997692167758942,1.0
dataset/fairy/fairy_426.jpg,fairy,0.07853937149047852,1.0
dataset/gal/gal_333.jpg,gal,0.07166269421577454,1.0
dataset/rock/rock_604.jpg,rock,0.10092189908027649,1.0
dataset/mode/mode_269.jpg,mode,0.1039203405380249,1.0
dataset/dressy/dressy_735.jpg,dressy,0.14406552910804749,1.0
dataset/retro/retro_133.jpg,retro,0.11941118538379669,1.0
dataset/lolita/lolita_677.jpg,lolita,0.07473979890346527,1.0
dataset/girlish/girlish_1055.jpg,girlish,0.06987427175045013,1.0
dataset/dressy/dressy_179.jpg,dressy,0.10005034506320953,1.0
dataset/ethnic/ethnic_205.jpg,ethnic,0.07478129863739014,1.0
dataset/kireime-casual/kireime-casual_389.jpg,kireime-casual,0.07517227530479431,1.0
dataset/street/street_970.jpg,street,0.10056790709495544,1.0
dataset/rock/rock_358.jpg,rock,0.140996515750885,1.0
dataset/retro/retro_125.jpg,retro,0.09750542044639587,1.0
dataset/retro/retro_234.jpg,retro,0.10046476125717163,1.0
dataset/natural/natural_217.png,natural,0.09969525039196014,1.0
dataset/kireime-casual/kireime-casual_60.jpg,kireime-casual,0.08563476800918579,1.0
dataset/kireime-casual/kireime-casual_657.jpg,kireime-casual,0.020207345485687256,0.0
