seed,source_file,test_macro_f1,test_accuracy,test_loss,best_val_macro_f1,best_val_accuracy,best_val_loss,final_val_macro_f1,final_val_accuracy,final_val_loss,train_val_gap,overfitting_detected,total_epochs,best_epoch,early_stopped,training_time_min,train_size,val_size,test_size
120,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch2/experiments/seed_120_results.json,0.8062665601988435,80.70528967254408,0.5533309758655609,0.8132651578681644,81.09879032258064,0.5399841928193646,0.8034663774869694,80.24193548387096,0.5585906688244112,0.0690002978958596,False,20,18,False,17.343060278892516,9261,1984,1985
126,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch2/experiments/seed_126_results.json,0.8237348615217314,82.21662468513854,0.5120664646937734,0.8088121649891561,80.9475806451613,0.5591533991598314,0.80606066267873,80.74596774193549,0.5622020080204932,0.029475511579014957,False,20,19,False,17.350076154867807,9261,1984,1985
141,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch2/experiments/seed_141_results.json,0.7929164565297409,79.29471032745592,0.5930593964599428,0.8186518116428448,81.80443548387096,0.5407174090223927,0.80587697983582,80.59475806451613,0.5425724699612586,0.04128149924043556,False,20,19,False,17.366870077451072,9261,1984,1985
215,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch2/experiments/seed_215_results.json,0.8089373634229495,80.90680100755668,0.5284277479799967,0.805295306511196,80.59475806451613,0.5423053671275416,0.805295306511196,80.59475806451613,0.5423053671275416,0.04547757776547323,False,20,20,False,16.933096504211427,9261,1984,1985
217,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch2/experiments/seed_217_results.json,0.8164711919527159,81.71284634760706,0.5196053466153523,0.8206055224347428,82.05645161290323,0.533283831371415,0.8206055224347428,82.05645161290323,0.5346590559328755,0.04680561933322536,False,20,20,False,17.150406058629354,9261,1984,1985
259,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch2/experiments/seed_259_results.json,0.8081596047655265,80.85642317380352,0.5792741865392715,0.8283530311511773,82.8125,0.47608244731541605,0.8280077845154168,82.8125,0.47608244731541605,0.1468074059277541,False,20,17,False,16.674105020364127,9261,1984,1985
280,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch2/experiments/seed_280_results.json,0.8062083107645678,80.75566750629723,0.5198046820504325,0.8192349689572017,82.05645161290323,0.5401377629849219,0.8192349689572017,82.05645161290323,0.5401377629849219,0.043278333983975625,False,20,20,False,17.259210681915285,9261,1984,1985
288,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch2/experiments/seed_288_results.json,0.8005264013681729,80.10075566750629,0.5316147018992712,0.8080804521560055,81.04838709677419,0.5448784849816753,0.80663241600287,80.79637096774194,0.5448784849816753,0.057045672315113705,False,20,19,False,16.961881335576376,9261,1984,1985
303,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch3/experiments/seed_303_results.json,0.8223682261427635,82.31738035264483,0.5114501229827366,0.8124057170100052,81.30040322580645,0.5229332360529131,0.8124057170100052,81.30040322580645,0.5229332360529131,0.07235211649779083,False,20,20,False,82.57366271018982,9261,1984,1985
309,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch3/experiments/seed_309_results.json,0.8165587362158712,81.66246851385391,0.5105988895372738,0.8136569592228348,81.30040322580645,0.5284617560044411,0.8136569592228348,81.30040322580645,0.5284617560044411,0.051898797640413274,False,20,20,False,17.420086785157523,9261,1984,1985
328,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch3/experiments/seed_328_results.json,0.8166463234017367,81.71284634760706,0.522862094498816,0.8201404283721258,82.00604838709677,0.5155773155631558,0.8201404283721258,82.00604838709677,0.5155773155631558,0.057123402893145436,False,20,20,False,17.09913943608602,9261,1984,1985
333,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch3/experiments/seed_333_results.json,0.8041232038625735,80.50377833753149,0.5831221744181618,0.8003106166534681,79.9899193548387,0.5690743045941475,0.7975897128564785,79.7883064516129,0.5690743045941475,0.03955132176434506,False,20,18,False,17.202066894372305,9261,1984,1985
347,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch3/experiments/seed_347_results.json,0.8045861840363486,80.25188916876574,0.5532774069006481,0.8180900259833208,81.45161290322581,0.5215659826513259,0.81735676000426,81.70362903225806,0.5288171503813036,0.09991808430570392,False,20,18,False,17.1031014641126,9261,1984,1985
360,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch3/experiments/seed_360_results.json,0.8054085574511316,80.70528967254408,0.5688540784139482,0.8219811751776719,82.20766129032258,0.5221192322431072,0.8141320591643993,81.50201612903226,0.5221192322431072,0.05926669553270336,False,20,19,False,17.18729211091995,9261,1984,1985
367,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch3/experiments/seed_367_results.json,0.8001651274407858,80.05037783375315,0.5412417401611391,0.8185801474539117,81.90524193548387,0.5141182241420592,0.816755083557342,81.60282258064517,0.5256608243911497,0.07979122116018056,False,20,19,False,17.35717547337214,9261,1984,1985
378,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch3/experiments/seed_378_results.json,0.8085179449845558,80.90680100755668,0.5431735938976682,0.8164273121061683,81.70362903225806,0.5332569806806503,0.8164273121061683,81.70362903225806,0.5353350946980138,0.043169568318281004,False,20,20,False,17.36002408663432,9261,1984,1985
380,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch3/experiments/seed_380_results.json,0.8239985285013586,82.36775818639798,0.5010343972179625,0.8062070269686112,80.64516129032258,0.5548087444997603,0.800180995781779,80.09072580645162,0.5548087444997603,0.04988424493387367,False,20,19,False,17.547349178791045,9261,1984,1985
457,/content/drive/MyDrive/data255_revision_2/model/concat/result/real_30seeds_batch3/experiments/seed_457_results.json,0.8118727363266458,81.20906801007557,0.5180972921883776,0.8204322605731681,82.05645161290323,0.5125165588913425,0.8121392285064982,81.3508064516129,0.5137911453362434,0.08231677197011089,False,20,19,False,18.041701606909434,9261,1984,1985
