metric,mean,std,min,max,median,q25,q75,cv_percent,ci_95_lower,ci_95_upper,n
Test Macro F1,0.8098527784387244,0.00803511374526663,0.7929164565297409,0.8257770902824612,0.8085411679484813,0.8042546218599038,0.8165368501500824,0.9921696830820453,0.8068011257227379,0.8129044311547109,30
Test Accuracy,81.02938706968935,0.7714756622476374,79.29471032745592,82.56926952141058,80.90680100755668,80.52896725440806,81.63727959697734,0.9520936664424346,80.73638862876467,81.32238551061403,30
Best Val Macro F1,0.81356341013498,0.007304079868536874,0.7962386973744059,0.8283530311511773,0.8135377380490998,0.8098277279124908,0.8186338955956116,0.8977886391578302,0.8107893964899667,0.8163374237799933,30
Train/Val Gap,0.06324843345713431,0.024739851655238648,0.029475511579014957,0.1468074059277541,0.0581950492129244,0.04382814492935003,0.07889621727317729,39.115358757471384,0.05385249484440614,0.07264437206986248,30
Training Time (min),23.006098137299222,17.28706263204704,16.674105020364127,82.57366271018982,17.393478431304295,17.19098580678304,17.776729775468507,75.14121920578938,16.440651361440853,29.57154491315759,30
