metric,mean,std,min,max,median,q25,q75,cv_percent,ci_95_lower,ci_95_upper,n
Test Macro F1,0.8097507881400183,0.0032168672194516756,0.8055533427571737,0.8148455719375715,0.8095372298600855,0.8074231464420311,0.8113946497032296,0.39726632768592374,0.8052850605172595,0.8142165157627772,5
Test Accuracy,81.05793450881612,0.26466348688289687,80.70528967254408,81.46095717884131,81.05793450881612,80.85642317380352,81.20906801007557,0.32651151116379756,80.69052268747582,81.42534633015642,5
Best Val Macro F1,0.8074798134215865,0.0033104000663179063,0.8027925716603251,0.8126157969649901,0.8074966387600444,0.8054670690127204,0.8090269907098527,0.4099669132644362,0.802884241391399,0.8120753854517739,5
Train/Val Gap,0.14894014420246787,0.015686842855823745,0.12486158194345676,0.1648538468080314,0.15565196993088437,0.13641415490324427,0.16291916742672252,10.532313460432261,0.12716331517093843,0.17071697323399732,5
Training Time (min),25.85262181599935,31.61059099202584,9.898378932476044,89.07358088095982,10.07105618317922,10.06200027068456,10.158092812697094,122.2722833181394,-18.02991350011054,69.73515713210924,5
